Name,Date,Time,Venue,Address,Tickets Buying Urls,Filter
Six the Musical,5 Feb,"2:00 pm GMT-5,5:00 pm GMT-5",Lena Horne Theatre,"256 W 47th St, New York, NY, United States",https://www.vividseats.com/six-the-musical-tickets-new-york-brooks-atkinson-theatre-2-5-2023--theater-musical/production/4127952?utm_medium=organic&utm_source=google_eventsearch | https://www.boxofficeticketsales.com/5343385/six-the-musical-tickets-sun-2-5-2023-lena-horne-theatre | https://www.ticketsmarter.com/e/six-the-musical-tickets-new-york-2-5-2023-lena-horne-theatre/5343385 | https://www.closeseats.com/new-york/broadway/six-the-musical-tickets/5343386 | https://seatgeek.com/six-the-musical-new-york-tickets/lena-horne-theatre-1-2023-02-05-2-pm/broadway/5834570,weekend
CURVE Expo,"4 Feb,6 Feb","6:00 pm GMT-5,6:00 pm GMT-5",,"New York, NY, USA",https://www.neventum.com/tradeshows/curve-expo | https://www.ntradeshows.com/curve-expo/,week
Teen Open Play Basketball,2 Feb,"2:00 pm GMT-5,4:00 pm GMT-5",Highbridge Recreation Center,"2301 Amsterdam Ave, New York, NY, United States",https://www.nycgovparks.org/events/2023/02/02/teen-open-play-basketball1,week
Harry Potter and the Deathly Hallows Part 2 @ New Jersey Performing Arts Center,4 Feb,"2:00 pm GMT-5,5:01 pm GMT-5",New Jersey Performing Arts Center,"1 Center St, Newark, NJ, United States",https://www.vividseats.com/harry-potter-and-the-deathly-hallows-part-2-parking-tickets-newark-new-jersey-performing-arts-center-parking-2-4-2023--theater-arts-and-theater/production/4116324?utm_medium=organic&utm_source=google_eventsearch | https://www.bandsintown.com/t/1025049924?came_from=209 | https://www.cheaptickets.com/events/tickets/new-jersey-symphony-orchestra-harry-potter-and-the-deathly-hallows-part-2-in-concert-5136573 | https://www.expedia.com/event-tickets/event/event/new-jersey-symphony-orchestra-harry-potter-and-the-deathly-hallows-part-2-in-concert-tickets-new-jersey-performing-arts-center-prudential-hall-newark-nj-2-4-2023-5136573 | https://www.ticketmaster.com/harry-potter-and-the-deathly-hallows-tickets/artist/1611867,week
NEW YORK OPERA CONSERVATORY:  FREE 2022 Summer Concert Series – Croton Free Library,"30 Jan,3 Feb","7:00 pm GMT-5,8:30 pm GMT-5",Croton Free Library,"171 Cleveland Dr, Croton-On-Hudson, NY, United States",https://bestthingsny.com/event/new-york-opera-conservatory-free-2022-summer-concert-series-croton-free-library-2023-01-30-croton-on-hudson-ny.html,week
Angels in America at BACCA Center,26 Feb,,BACCA Arts Center,"149 N Wellwood Ave, Lindenhurst, NY, United States",https://www.broadwayworld.com/long-island/regional/Angels-in-America-3628403,week
One Team Scavenger Hunt Central Park NYC,"3 Feb,4 Feb","4:00 pm GMT-5,2:00 am GMT-5",,"200 Central Park West, New York, NY, USA",https://www.eventbrite.com/e/one-team-scavenger-hunt-central-park-nyc-tickets-110455906590,week
Ohio State Murders,1 Feb,"2:00 pm GMT-5,7:00 pm GMT-5",James Earl Jones Theatre,"138 W 48th St, New York, NY, United States",https://www.vividseats.com/ohio-state-murders-tickets-new-york-james-earl-jones-theatre-2-1-2023--theater-arts-and-theater/production/4109492?utm_medium=organic&utm_source=google_eventsearch | https://www.eventticketscenter.com/ohio-state-murders-new-york-02-01-2023/5325759/t | https://www.ticketsmarter.com/e/ohio-state-murders-tickets-new-york-2-1-2023-james-earl-jones-theatre/5325758 | https://www.closeseats.com/new-york/broadway/ohio-state-murders-tickets/5325758 | https://www.ticketsource.com/2150000/Ohio-State-Murders,week
Loud Luxury,"3 Feb,4 Feb","11:00 pm GMT-5,4:00 am GMT-5",Marquee New York,"289 10th Ave, New York, NY, United States",https://tickets.taogroup.com/e/loud-luxury-marquee-new-york-2-3/tickets | https://www.eventticketscenter.com/loud-luxury-new-york-02-03-2023/5485894/t | https://app.discotech.me/events/37317959-loud-luxury-at-marquee | https://www.stagefronttickets.com/events/4240628/loud-luxury-21-event-tickets-marquee-new-york | https://pix11.com/calendar/?_escaped_fragment_=/show/?start=2022-04-08#!/details/Loud-Luxury/11274199/2023-02-03T23,week
Best Afterwork Party on  Friday at KATRA everyone free b411 by Frankie Bank,3 Feb,"5:00 pm GMT-5,11:00 pm GMT-5",Katra Lounge & Event Space,"217 Bowery, New York, NY, United States",https://www.ticketweb.com/event/katra-nyc-remix-fridays-reservations-katra-lounge-tickets/12598495 | https://www.seetickets.us/event/Katra-NYC-Remix-Fridays-Reservations-2022/511826 | https://www.eventbrite.com/e/best-afterwork-party-on-friday-at-katra-everyone-free-b411-by-frankie-bank-tickets-292859760427 | https://ticketmaster.evyy.net/c/253520/271177/4272?u=https%3A%2F%2Fwww.ticketweb.com%2Fevent%2Fkatra-nyc-remix-fridays-reservations-katra-lounge-tickets%2F12598495%3FREFERRAL_ID%3Dtmfeed | https://pix11.com/calendar/?_escaped_fragment_=/show/?start=2022-01-24#!/details/Katra-Nyc-Remix-Fridays-Reservations-2023/11035910/2023-02-03T17,week
Ohio State Murders,5 Feb,"3:00 pm GMT-5,8:00 pm GMT-5",James Earl Jones Theatre,"138 W 48th St, New York, NY, United States",https://www.vividseats.com/ohio-state-murders-tickets-new-york-james-earl-jones-theatre-2-5-2023--theater-arts-and-theater/production/4109498?utm_medium=organic&utm_source=google_eventsearch | https://www.ticketsmarter.com/e/ohio-state-murders-tickets-new-york-2-5-2023-james-earl-jones-theatre/5325764 | https://www.ticketsource.com/2150005/Ohio-State-Murders | https://ticketjungle.com/tickets/2150005/ohio-state-murders-tickets-sun-feb-5-2023-james-earl-jones-theatre | https://www.ticketmaster.com/ohio-state-murders-new-york-02-05-2023/event/Z7r9jZ1AdbpuK,week
Alice in Wonderland,"27 Jan,5 Feb",,Vanguard Theater Company,"180 Bloomfield Ave Second Floor, Montclair, NJ, United States",https://www.theatermania.com/shows/new-york-city-theater/alice-in-wonderland_399972,weekend
"Lil Maru - From Me 2 You Tour ( Brooklyn, NY )",5 Feb,"2:00 pm GMT-5,6:00 pm GMT-5",Eris,"167 Graham Ave, Brooklyn, NY, United States",https://www.eventbrite.com/e/lil-maru-from-me-2-you-tour-brooklyn-ny-tickets-476487636347,weekend
CCB Reggae All-Stars,5 Feb,3:30 pm GMT-5,Sony Hall,"235 W 46th St, New York, NY, United States",https://www.ticketmaster.com/search?tm_link=seo_bc_name&q=ccb%2Breggae%2Ball%2Bstars&ga=tmol_act_override_srp_2209094 | https://www.instagram.com/ccbreggae/,weekend
The Book Of Mormon,"5 Feb,6 Feb","2:00 pm GMT-5,12:00 am GMT-5",Eugene O'Neill Theatre,"230 W 49th St, New York, NY, United States",https://www.vividseats.com/the-book-of-mormon-tickets-new-york-eugene-oneill-theatre-2-5-2023--theater-musical/production/4191691?utm_medium=organic&utm_source=google_eventsearch | https://www.bigtowntickets.com/Events/Broadway-Tickets/The-Book-of-Mormon-2023-02-05-19-00-00 | https://www.ticketsmarter.com/e/the-book-of-mormon-tickets-new-york-2-5-2023-eugene-oneill-theatre/5418975 | https://www.closeseats.com/new-york/broadway/the-book-of-mormon-tickets/5418976 | http://www.eugeneoneilltheatre.org/events/the-book-of-mormon-1678/,weekend
The Wanderers,4 Feb,"2:00 pm GMT-5,7:00 pm GMT-5",Laura Pels Theatre at the Harold and Miriam Steinberg Center for Theatre,"111 W 46th St, New York, NY, United States",https://www.vividseats.com/the-wanderers-tickets-new-york-laura-pels-theatre-2-4-2023--theater-arts-and-theater/production/4191959?utm_medium=organic&utm_source=google_eventsearch | https://www.ticketsmarter.com/e/the-wanderers-tickets-new-york-2-4-2023-laura-pels-theatre-steinberg-center/5434711 | https://www.closeseats.com/new-york/off-broadway/the-wanderers-tickets/5434711 | https://seatgeek.com/the-wanderers-new-york-tickets/laura-pels-theatre-steinberg-center-2023-02-04-2-pm/broadway/5874887,weekend
Brigid: staged reading of new play by Maura Mulligan and presentation,4 Feb,"3:00 pm GMT-5,4:30 pm GMT-5",Trinity Lower East Side Lutheran Parish,"602 E 9th St, New York, NY, United States",https://www.eventbrite.com/e/brigid-staged-reading-of-new-play-by-maura-mulligan-and-presentation-tickets-494227195847 | https://allevents.in/new%20york/brigid-staged-reading-of-new-play-by-maura-mulligan-and-presentation/10000494227195847,weekend
Tavern Concert,4 Feb,"6:00 pm GMT-5,8:00 pm GMT-5",Historic Richmond Town,"441 Clarke Ave, Staten Island, NY, United States",https://www.historicrichmondtown.org/events/2022/12/tavern-concerts-767d6-b949m | https://events.amny.com/event/tavern-concert/2023-02-04/,weekend
The Machine Stops,"27 Jan,5 Feb","7:30 pm GMT-5,2:30 pm GMT-5",The Mark O'Donnell Theater at the Entertainment Community Fund Arts Center,"160 Schermerhorn St, Brooklyn, NY, United States",https://www.broadwayworld.com/regionalbuytickets.cfm?id=3538262&advertiser=2&website=https://www.eventbrite.com/e/the-machine-stops-tickets-490995499757 | https://www.eventbrite.com/e/the-machine-stops-tickets-490995499757 | https://www.kevinrayworks.com/the_machine_stops/ | https://www.brooklynartscouncil.org/events/kevin-ray | https://www.theatermania.com/shows/new-york-city-theater/off-off-broadway/the-machine-stops_414665,weekend
Ain't No Mo,4 Feb,"2:00 pm GMT-5,7:00 pm GMT-5",Belasco Theatre,"111 W 44th St, New York, NY, United States",https://www.captainticket.com/NY/New-York-Events/Cheap-Aint-No-Mo-Tickets-Belasco-Theatre-NY-2023-02-04-14-00-00-2129143 | https://www.boxofficeticketsales.com/5264891/aint-no-mo-tickets-sat-2-4-2023-belasco-theatre-ny | https://www.ticketsmarter.com/e/aint-no-mo-tickets-new-york-2-4-2023-belasco-theatre-ny/5264891 | https://tickets.bullseyeeventgroup.com/events/2129143/aint-no-mo-tickets | https://www.ticketsource.com/2129144/Aint-No-Mo,weekend
Titanique - Musical,"3 Feb,4 Feb","2:00 pm GMT-5,12:00 am GMT-5",Daryl Roth Theatre,"101 E 15th St, New York, NY, United States",https://www.eventticketscenter.com/titanique-musical-new-york-02-03-2023/5473587/t | https://www.ticketsource.com/2209290/Titanique,weekend
A Beautiful Noise @ Broadhurst Theatre,11 Feb,"2:00 pm GMT-5,5:00 pm GMT-5",Broadhurst Theatre,"235 W 44th St, New York, NY, United States",https://www.vividseats.com/a-beautiful-noise-tickets-new-york-broadhurst-theatre-2-11-2023--theater-musical/production/3987910?utm_medium=organic&utm_source=google_eventsearch | https://www.bandsintown.com/e/1025485015-a-beautiful-noise-at-broadhurst-theatre?came_from=209 | https://www.ticketsmarter.com/e/a-beautiful-noise-the-neil-diamond-musical-tickets-new-york-2-11-2023-broadhurst-theatre/5191907 | https://www.closeseats.com/new-york/broadway/a-beautiful-noise-the-neil-diamond-musical-tickets/5191907 | https://www.ticketsource.com/2093983/A-Beautiful-Noise,next_week
Intro To Stand Up Comedy Class in Brooklyn,"15 Jan,12 Feb","3:00 pm GMT-5,6:00 pm GMT-5",The Tiny Cupboard,"10 Cooper St, Brooklyn, NY, United States",https://www.eventbrite.com/e/intro-to-stand-up-comedy-class-in-brooklyn-tickets-503876547317,next_week
Bamkids Film Festival,"5 Feb,6 Feb","10:00 am GMT-5,12:00 am GMT-5",Brooklyn Academy of Music,"30 Lafayette Ave, Brooklyn, NY, United States",https://eventseeker.com/venue/243409-bam-rose-cinemas-new-york,next_week
Jackie Hoffman: It’s Over. Who Has Weed?,"23 Jan,17 Feb","9:30 pm GMT-5,12:00 am GMT-5",Joe's Pub,"425 Lafayette St, New York, NY, United States",https://www.timeout.com/newyork/music/jackie-hoffman-its-over-who-has-weed | https://publictheater.org/productions/joes-pub/2023/j/jackie-hoffman/ | https://donyc.com/events/2023/1/23/jackie-hoffman-it-s-over-who-has-weed-tickets | http://events.wfuv.org/events/2023/1/23/jackie-hoffman-it-s-over-who-has-weed-tickets,next_week
A Beautiful Noise @ Broadhurst Theatre,12 Feb,"3:00 pm GMT-5,8:00 pm GMT-5",Broadhurst Theatre,"235 W 44th St, New York, NY, United States",https://www.vividseats.com/a-beautiful-noise-tickets-new-york-broadhurst-theatre-2-12-2023--theater-musical/production/3987912?utm_medium=organic&utm_source=google_eventsearch | https://www.bandsintown.com/e/1025485012-a-beautiful-noise-at-broadhurst-theatre?came_from=209 | https://www.eventticketscenter.com/a-beautiful-noise-the-neil-diamond-musical-new-york-02-12-2023/5191908/t | https://www.ticketsmarter.com/e/a-beautiful-noise-the-neil-diamond-musical-tickets-new-york-2-12-2023-broadhurst-theatre/5191908 | https://www.closeseats.com/new-york/broadway/a-beautiful-noise-the-neil-diamond-musical-tickets/5191908,next_week
NY Now  2023,"5 Feb,8 Feb","12:00 pm GMT-5,6:00 pm GMT-5",Javits Center,"429 11th Ave, New York, NY, United States",https://www.fibre2fashion.com/trade-fairs/ny-now-winter-2023-60534 | https://10times.com/international-gift-fair | https://www.bestrade.co/en/tradeshow/2404-ny-now.html | https://tradefest.io/en/event/ny-now | https://exposale.net/en/exhibitions/966/57/all,next_week
NYC Broadway Week,"17 Jan,12 Feb",,,"New York, NY, USA",https://www.nycinsiderguide.com/broadway-week-new-york-city,next_week
Forest Blakk,10 Feb,"6:00 pm GMT-5,10:00 pm GMT-5",The Mercury Lounge,"217 E Houston St, New York, NY, United States",https://ticketmaster.evyy.net/c/253185/264167/4272?u=https%3A%2F%2Fwww.ticketmaster.com%2Fforest-blakk-new-york-new-york-02-10-2023%2Fevent%2F00005D5AEB255E50 | https://www.vividseats.com/forest-blakk-tickets-new-york-mercury-lounge-ny-2-10-2023--concerts-pop/production/4177665?utm_medium=organic&utm_source=google_eventsearch | https://www.bandsintown.com/t/1026583230?came_from=209 | https://festivaly.eu/en/forest-blakk-mercury-lounge-new-york-2023 | https://www.eventticketscenter.com/forest-blakk-new-york-02-10-2023/5404593/t,next_week
P1Harmony,"5 Feb,6 Feb","7:30 pm GMT-5,1:00 am GMT-5",Terminal 5,"610 W 56th St, New York, NY, United States",https://www.axs.com/events/459561/p1harmony-live-tour-tickets | https://www.terminal5nyc.com/shows/detail/459561-p1harmony-live-tour | https://pix11.com/calendar/?_escaped_fragment_=/show/?start=2021-03-15#!/details/2023-P1Harmony-LIVE-TOUR-P1ustage-H-P1oneer-IN-USA/11284906/2023-02-05T19 | https://www.songkick.com/concerts/40780166-p1harmony-at-terminal-5 | https://www.kplayfest.com/kpop-concert-calendar/2023-p1harmony-live-tour-p1ustage-h-p1oneer-p6e4n-4ys26-sp32h-dr32f-cgr54-rg4e3-jwbzt,next_week
A Beautiful Noise @ Broadhurst Theatre,8 Feb,"7:00 pm GMT-5,10:00 pm GMT-5",,"235 W 44th St, New York, NY, USA",https://www.vividseats.com/a-beautiful-noise-tickets-new-york-broadhurst-theatre-2-8-2023--theater-musical/production/3987906?utm_medium=organic&utm_source=google_eventsearch | https://www.eventticketscenter.com/a-beautiful-noise-the-neil-diamond-musical-new-york-02-08-2023/5191903/t | https://www.ticketsmarter.com/e/a-beautiful-noise-the-neil-diamond-musical-tickets-new-york-2-8-2023-broadhurst-theatre/5191903 | https://www.ticketsource.com/2093972/A-Beautiful-Noise | https://frontrowtickets.com/tickets/Broadhurst-Theatre/t5191903/A-Beautiful-Noise-The-Neil-Diamond-Musical-tickets.aspx,next_week
A Beautiful Noise - The Neil Diamond Musical,"1 Feb,2 Feb","2:00 pm GMT-5,1:00 am GMT-5",Broadhurst Theatre,"235 W 44th St, New York, NY, United States",https://www.vividseats.com/a-beautiful-noise-tickets-new-york-broadhurst-theatre-2-1-2023--theater-musical/production/3987898?utm_medium=organic&utm_source=google_eventsearch | https://www.ticketsmarter.com/e/a-beautiful-noise-the-neil-diamond-musical-tickets-new-york-2-1-2023-broadhurst-theatre/5191895 | https://www.closeseats.com/new-york/broadway/a-beautiful-noise-the-neil-diamond-musical-tickets/5191896 | https://www.ticketsource.com/2093978/A-Beautiful-Noise | https://www.meetandgreetticket.com/Events/5191895/A-Beautiful-Noise-The-Neil-Diamond-Musical-Tickets,month
Miss Monique by Gray Area & Superior Ingredients,5 Feb,"4:00 pm GMT-5,10:00 pm GMT-5",Superior Ingredients,"74 Wythe Ave, Brooklyn, NY, United States",https://dice.fm/event/2elvm-miss-monique-by-gray-area-superior-ingredients-5th-feb-the-roof-at-superior-ingredients-new-york-tickets | https://bit.ly/3BFU0Fl | https://www.bandsintown.com/t/1027017742?came_from=209 | https://ra.co/events/1632015 | https://grayarea.co/events/miss-monique-on-the-roof-feb-5-2023,month
New York Philharmonic,3 Feb,"2:00 pm GMT-5,5:00 pm GMT-5",David Geffen Hall,"10 Lincoln Center Plaza, New York, NY, United States",https://www.vividseats.com/new-york-philharmonic-tickets-new-york-david-geffen-hall-2-3-2023--concerts-opera/production/3941518?utm_medium=organic&utm_source=google_eventsearch | https://www.bandsintown.com/e/1025939142-new-york-philharmonic-at-david-geffen-hall?came_from=209 | https://festivaly.eu/en/new-york-philharmonic-david-geffen-hall-new-york-2023-5 | https://ticketmaster.evyy.net/c/252938/271177/4272?u=https%3A%2F%2Fwww.ticketmaster.com%2Fevent%2FZ7r9jZ1Ad4036 | https://seatgeek.com/new-york-philharmonic-new-york-tickets/theater/2023-02-03-2-pm/5824542,month
A Beautiful Noise - The Neil Diamond Musical,4 Feb,"2:00 pm GMT-5,7:00 pm GMT-5",Broadhurst Theatre,"235 W 44th St, New York, NY, United States",https://www.eventticketscenter.com/a-beautiful-noise-the-neil-diamond-musical-new-york-02-04-2023/5191900/t | https://www.bigtowntickets.com/Events/Broadway-Tickets/A-Beautiful-Noise-The-Neil-Diamond-Musical-2023-02-04-14-00-00 | https://www.ticketsmarter.com/e/a-beautiful-noise-the-neil-diamond-musical-tickets-new-york-2-4-2023-broadhurst-theatre/5191899 | https://www.closeseats.com/new-york/broadway/a-beautiful-noise-the-neil-diamond-musical-tickets/5191899 | https://seatgeek.com/a-beautiful-noise-new-york-tickets/broadhurst-theatre-2023-02-04-2-pm/broadway/5730450,month
Jeffrey Osborne,5 Feb,,Sony Hall,"235 W 46th St, New York, NY, United States",https://www.eventticketscenter.com/jeffrey-osborne-new-york-02-04-2023/5314716/t | https://www.closeseats.com/new-york/r-and-b-soul/jeffrey-osborne-tickets/5314716 | https://www.ticketsource.com/2156317/Jeffrey-Osborne | https://newyorkcalendar.net/event/jeffrey-osborne/ | https://sonyhall.com/events/jeffrey-osborne-02-04-2023/,month
