Name,Date,Time,Venue,Address,Tickets Buying Urls,Filter
The Salsa Rueda Festi,,,East Bay Community Space,"507 55th St, Oakland, CA",https://eventseeker.com/tickets/eb-499880665527 | https://allevents.in/oakland/the-2nd-salsa-rueda-festi/10000499880665527 | https://www.danceus.org/event/16761088381968/the-salsa-rueda-festi-oakland-ca/ | https://local.aarp.org/event/the-salsa-rueda-festi-2023-02-17-oakland-ca.html | https://bestthingsca.com/event/the-salsa-rueda-festi-2023-02-17-oakland-ca.html,next_week
Golden Gate Theater,,,"1 Taylor St, San Francisco, CA",,https://www.theatricalindex.com/theatre/view/id/149/Golden+Gate+Theater,next_week
Hyphy Nights featuring The Federation,,,Cafe Du Nord,"2174 Market St, San Francisco, CA",https://ticketmaster.evyy.net/c/253520/271177/4272?u=https%3A%2F%2Fwww.ticketweb.com%2Fevent%2Fhyphy-nights-featuring-the-federation-cafe-du-nord-tickets%2F12837865 | https://www.unation.com/event/hyphy-nights-featuring-the-federation-14296693 | https://app.discotech.me/events/37333083-hyphy-nights-featuring-the-federation-at-cafe-du-nord,next_week
WERD. | WOO DAY w/ LONALD J. BANDZ + OSO FEO,,,Monarch,"101 6th St, San Francisco, CA",https://www.eventbrite.com/e/werd-woo-day-with-lonald-j-bandz-and-oso-feo-tickets-530232318137 | https://ra.co/events/1653520 | https://dothebay.com/events/2023/2/19/werd-woo-day-with-lonald-j-bandz-and-oso-feo-tickets,next_week
Limon at night,,,Rockwell,"3200 Fillmore St, San Francisco, CA",https://www.eventbrite.com/e/limon-at-night-tickets-305117383307 | https://allevents.in/mobile/amp-event.php?event_id=10000305118366247,next_week
Admit One Quarterly,,,The Record Bar,"163 Eddy St, San Francisco, CA",https://ra.co/events/1655001,next_week
Perreo Tuesdays!,,,The Valencia Room,"647 Valencia St, San Francisco, CA",https://allevents.in/san%20francisco/perreo-tuesdays/10000525886940997,next_week
Kill Your Lover!,,,Cat Club,"1190 Folsom St, San Francisco, CA",https://allevents.in/san%20francisco/kll-your-lover/10000523047668657 | https://dothebay.com/events/2023/2/19/kill-your-lover-tickets | https://www.eventbrite.com/e/kill-your-lover-tickets-523047668657,next_week
San Francisco Music Hall of Fame Gallery,,,"1353 Bush St, San Francisco, CA",,https://allevents.in/san%20francisco/san-francisco-music-hall-of-fame-gallery/10000511126251377 | https://www.eventbrite.com/e/san-francisco-music-hall-of-fame-gallery-tickets-511126251377,month
Dear Evan Hansen,,"7:30 PM GMT-5,4:00 PM GMT-5",Orpheum Theatre,"1192 Market St, San Francisco, CA","https://m.facebook.com/events/orpheum-theatre/dear-evan-hansen/2161654477341666/ | https://www.san-francisco-theater.com/index_prestige.php | https://www.mybeehive.com/event/DEAR-EVAN-HANSEN,-Orpheum-Theatre,-San-Francisco,-CA-%E2%80%94-ANTHONY-NORMAN/5707713 | https://www.irl.com/dear-evan-hansen-touring/sEq9kPjBX8",month
Toman,,,Halcyon SF,"314 11th St, San Francisco, CA",https://ra.co/events/1644697 | https://dice.fm/event/rwq25-toman-18th-feb-halcyon-sf-san-francisco-tickets | https://dothebay.com/events/2023/2/18/toman-tickets | https://app.discotech.me/events/37336061-toman-at-halcyon | https://allevents.in/san%20francisco/toman/200023929400457,month
Getting There,,,New Conservatory Theatre Center,"25 Van Ness Avenue, Lower Lobby, San Francisco, CA",https://eventseeker.com/san-francisco/feb-3-2023/438078107-getting-there,month
Alexander String Quartet with Robert Greenberg | Host · Lecturer,,"10:00  GMT-5,11:30 AM GMT-5",Herbst Theatre,"401 Van Ness Ave, San Francisco, CA",https://secure.sfperformances.org/3438/3443 | https://www.kron4.com/community/calendar/?_escaped_fragment_=/show/?start=2022-05-11#!/details/SF-Performances-Presents-Alexander-String-Quartet-Bob-Greenberg/11334818/2023-02-18T10 | https://www.sfcv.org/events/san-francisco-performances/sf-performances-presents-alexander-string-quartet-wrobert-6 | https://patch.com/california/san-francisco/calendar/event/20230218/2bbb38c2-4e2f-4e68-ae06-4ab5f3477ddd/sf-performances-presents-alexander-string-quartet-bob-greenberg | https://events.com/r/en_US/event/sf-performances-presents-alexander-string-quartet--bob-greenberg-sf-february-877145,month
Willy Wonka,,,Children's Theatre Association of San Francisco,"Presidio Theatre, 99 Moraga Ave, San Francisco, CA",https://www.presidiotheatre.org/show/willy-wonka/,month
Dear Evan Hansen,,"1:00  GMT-5,3:30 PM GMT-5",Orpheum Theatre,"1192 Market St, San Francisco, CA",https://www.vividseats.com/dear-evan-hansen-tickets-san-francisco-orpheum-theatre---san-francisco-2-18-2023--theater-arts-and-theater/production/3999196?utm_medium=organic&utm_source=google_eventsearch | http://www.orpheumtheatersanfrancisco.org/events/dear-evan-hansen-23/ | https://tixel.com/theatre-tickets/2023/02/18/dear-evan-hansen | https://www.ticketmaster.com/dear-evan-hansen-san-francisco-02-18-2023/event/Z7r9jZ1Ad4bAK | https://seatgeek.com/dear-evan-hansen-san-francisco-tickets/orpheum-theatre-san-francisco-2-2023-02-18-1-pm/broadway/5744151,month
Mean Girls,,,Golden Gate Theatre,"1 Taylor St, San Francisco, CA",https://www.vividseats.com/mean-girls---the-musical-tickets-san-francisco-golden-gate-theatre-2-19-2023--theater-musical/production/3999290?utm_medium=organic&utm_source=google_eventsearch | https://tixel.com/theatre-tickets/2023/02/19/mean-girls | https://www.eventticketscenter.com/mean-girls-san-francisco-02-19-2023/5206633/t | https://www.captainticket.com/CA/San-Francisco-Events/Cheap-Mean-Girls-Tickets-Golden-Gate-Theatre-2023-02-19-13-00-00-2120058 | https://www.ticketsmarter.com/e/mean-girls-tickets-san-francisco-2-19-2023-golden-gate-theatre/5206633,month
Stamina Drum & Bass — F8 - San Francisco Nightclub,,,F8 Nightclub & Bar,"1192 Folsom St, San Francisco, CA",http://www.feightsf.com/new-events/stamina-sundays-february-19-203,month
Azul Sundays feat. DJ Basepay,,,The Valencia Room,"647 Valencia St, San Francisco, CA",https://app.discotech.me/events/37358225-azul-sundays-at-the-valencia-room | https://www.eventbrite.com/e/azul-sundays-021923-tickets-536235734517 | https://dothebay.com/events/2023/2/19/azul-sundays-feat-dj-basepay-tickets | https://www.witheta.com/event/azul-sundays-02-19-23-25112,month
Karaoke Vinnie's Concord,,,Vinnie's Bar & Grill,"2045 Mt Diablo St, Concord, CA",https://www.contracostalive.com/event/6466,next_week
Polyglamorous 8 Year Anniversary with DJ Holographic and Shaun J. Wright,,,San Francisco Public Works,"1680 Mission St, San Francisco, CA",https://m.facebook.com/events/3556334824599638/,next_week
Encore @ Club Raven,,,Raven Bar,"1151 Folsom St, San Francisco, CA",https://www.eventbrite.com/e/encore-club-raven-tickets-546169105497,next_week
Little Stranger,,,Cornerstone Craft Beer & Live Music,"2367 Shattuck Ave., Berkeley, CA",https://www.seetickets.us/event/Little-Stranger/520311 | https://www.kron4.com/community/calendar/?_escaped_fragment_=%2Fshow%2F%3Fstart#!/details/Little-Stranger/11223032/2023-02-18T19 | https://dothebay.com/events/2023/2/18/little-stranger-tickets | https://www.songkick.com/concerts/40775439-little-stranger-at-cornerstone-berkeley | https://allevents.in/mobile/amp-event.php?event_id=200023798705343,next_week
The Roots Official After Party - featuring Questlove,,,August Hall,"420 Mason St, San Francisco, CA",https://www.ticketweb.com/event/the-roots-official-after-party-august-hall-tickets/12881265 | https://ticketmaster.evyy.net/c/266168/271177/4272?u=https%3A%2F%2Fwww.ticketweb.com%2Fevent%2Fthe-roots-official-after-party-august-hall-tickets%2F12881265%3FREFERRAL_ID%3Dtmfeed | https://www.ticketcity.com/san-francisco-tickets/questlove-(21-event)-feb-23-2023-4296578.html?aid=2658 | https://dothebay.com/events/2023/2/23/questlove-tickets | https://www.livenation.com/event/G5e0Z9NIP-vSC/the-roots-official-after-party-featuring-questlove,next_week
Flying Actor Studio Presents: UP FOR AIR!,,,Stage Werx Theatre,"446 Valencia St, San Francisco, CA",https://www.broadwayworld.com/regionalbuytickets.cfm?id=3710667&advertiser=2&website=https://www.FlyingActorStudio.com | https://dothebay.com/events/2023/2/17/flying-actor-studio-presents-up-for-air-tickets,next_week
Red Bike,,"4:00 PM GMT-5,3:59 PM GMT-5",Lesher Center for the Arts,"1601 Civic Dr, Walnut Creek, CA",https://www.walnut-creek.org/Home/Components/Calendar/Event/14852/ | https://www.lesherartscenter.org/Home/Components/Calendar/Event/14852/3094 | https://www.theatermania.com/shows/san-francisco-theater/red-bike_412931 | https://www.broadwayworld.com/san-francisco/regional/Red-Bike-3435024,next_week
Rita Moreno,,,Cal Performances,"101 Zellerbach Hall, Berkeley, CA",https://www.todaytix.com/sf-bay-area/shows/27680-a-conversation-with-rita-moreno | https://www.vividseats.com/rita-moreno-tickets-berkeley-zellerbach-auditorium-2-26-2023--concerts-blues-and-jazz/production/4195225?utm_medium=organic&utm_source=google_eventsearch | https://www.ticketcity.com/san-francisco-tickets/zellerbach-auditorium-tickets/rita-moreno-feb-26-2023-4195225.html?aid=2658 | https://datebook.sfchronicle.com/event/dance/a-conversation-with-rita-moreno | https://dothebay.com/events/2023/2/26/a-conversation-with-rita-moreno-tickets,next_week
"Play Therapy  Meets on  Monday,  February 13th and February 27th 2pm-5pm",,,Lincoln,"1266 14th St, Oakland, CA",https://www.eventbrite.com/e/play-therapy-meets-on-monday-february-13th-and-february-27th-2pm-5pm-tickets-493312700567 | https://allevents.in/oakland/play-therapy-meets-on-monday-february-13th-and-february-27th-9am-12pm/10000493312700567?ref=footer-up-ep-upcoming,next_week
Grand Horizons at San Jose Stage Company,,,San Jose Stage,"490 S 1st St, San Jose, CA",https://www.broadwayworld.com/san-francisco/regional/Grand-Horizons-San-Jose,next_week
Return of The Jaded,,"9:00  GMT-5,11:59 PM GMT-5",Public Works,"161 Erie St, San Francisco, CA",https://www.eventbrite.com/e/dirty-not-sorry-pres-return-of-the-jaded-tickets-510988489327 | https://allevents.in/san%20francisco/dirty-not-sorry-pres-return-of-the-jaded/10000510988489327 | https://missionlocal.org/event/public-works-dirty-not-sorry-pres-return-of-the-jaded/ | https://dothebay.com/events/2023/2/18/dirty-not-sorry-pres-return-of-the-jaded-tickets | http://events.noisepop.com/events/2023/2/18/dirty-not-sorry-pres-return-of-the-jaded-tickets,month
The Travelers,,,Magic Theatre,"Landmark Building D, Fort Mason Center, 2 Marina Blvd, San Francisco, CA",https://magictheatre.secure.force.com/ticket/#/events/a0S6e00000jLoGQEA0 | https://www.theatermania.com/shows/san-francisco-theater/the-travelers_420892 | https://datebook.sfchronicle.com/event/theater/magic-theatres-the-travelers/ | https://dothebay.com/events/2023/2/15/magic-theatre-season-2023-the-travelers-by-luis-alfaro-tickets | https://www.sfstation.com/magic-theatre-b843,month
Californicorns Play One Last Big Sweaty PianoFight Dance Party,,"10:00  GMT-5,11:59 PM GMT-5",PianoFight,"144 Taylor St, San Francisco, CA",https://www.eventbrite.com/e/californicorns-final-sweaty-dance-party-at-pianofight-ft-polly-amber-ross-tickets-533955143207 | https://allevents.in/san%20francisco/californicorns-final-sweaty-dance-party-at-pianofight-ft-polly-amber-ross/10000533955143207 | https://dothebay.com/events/2023/2/18/californicorns-play-one-last-big-sweaty-pianofight-dance-party-tickets,month
Silent Disco at Lost Marbles,,"9:00 PM GMT-5,1:30 AM GMT-5",Lost Marbles,"823 Clement St, San Francisco, CA",https://www.facebook.com/events/533868728636549/533868798636542/ | https://www.sfstation.com/lost-marbles-b39004122,month
Early James,,,Cafe Du Nord,"2174 Market St, San Francisco, CA",https://www.ticketweb.com/event/early-james-cafe-du-nord-tickets/12655415 | https://festivaly.eu/en/early-james-cafe-du-nord-san-francisco-2023 | https://ticketmaster.evyy.net/c/253520/271177/4272?u=https%3A%2F%2Fwww.ticketweb.com%2Fevent%2Fearly-james-cafe-du-nord-tickets%2F12655415 | https://www.kron4.com/community/calendar/?_escaped_fragment_=/show/?start=2022-05-07#!/details/Early-James/11174237/2023-02-18T21 | https://dothebay.com/events/2023/2/18/early-james-tickets,month
San Francisco Performances,,,Herbst Theatre,"401 Van Ness Ave, San Francisco, CA",https://www.cityboxoffice.com/ordertickets.asp?p=12910 | https://sfwarmemorial.org/occasions/110949,month
Mean Girls,,,Golden Gate Theatre,"1 Taylor St, San Francisco, CA",https://www.vividseats.com/mean-girls---the-musical-tickets-san-francisco-golden-gate-theatre-2-18-2023--theater-musical/production/3999288?utm_medium=organic&utm_source=google_eventsearch | https://tixel.com/theatre-tickets/2023/02/18/mean-girls | https://www.captainticket.com/CA/San-Francisco-Events/Cheap-Mean-Girls-Tickets-Golden-Gate-Theatre-2023-02-18-13-00-00-2120056 | https://www.ticketsmarter.com/e/mean-girls-tickets-san-francisco-2-18-2023-golden-gate-theatre/5206632 | https://www.goldengatetheatresf.com/events/mean-girls-40/,month
Dollhouse Day Celebration,,,Community Well,"78 Ocean Ave, San Francisco, CA",https://www.eventbrite.com/e/dollhouse-day-tickets-527948406897 | https://www.chatterblock.com/events/364829/dollhouse-day-celebration/ | https://allevents.in/san%20francisco/dollhouse-day/10000527948406897?ref=eventlist-cat,month
Dad in Training - BOOT CAMP,,,Club Six,"60 6th St, San Francisco, CA",https://www.eventbrite.com/e/dad-in-training-boot-camp-tickets-433170694207 | https://allevents.in/san%20francisco/dad-in-training-boot-camp/200023464095329 | https://thegaycalendar.com/e/dad-in-training-boot-camp-25beb,month
SOAK @ Casements Bar,,,Casements Bar,"2351 Mission St, San Francisco, CA",https://www.songkick.com/concerts/40889510-soak-at-casements-bar?utm_medium=organic&utm_source=microformat | https://www.bandsintown.com/t/104113991?came_from=209 | https://www.eventbrite.com/e/soak-aka-bridie-monds-watson-katie-malco-matinee-at-casements-bar-tickets-532412168127 | https://www.stubhub.com/casements-bar-tickets/venue/130096408/ | https://allevents.in/org/casements-bar/21031114,month
SUPERBAD,,"9:00 PM GMT-5,1:30 AM GMT-5",Lux Pub and Club,"1100 Franklin St, Oakland, CA",https://allevents.in/oakland/superbad/10000516275583167 | https://www.eventbrite.com/e/superbad-tickets-516274921187,next_week
Storytime Science for Kids: The Moon and Stars,,,Exploratorium,"Pier 15 Embarcadero at, Green St, San Francisco, CA",https://www.exploratorium.edu/visit/calendar/storytime-science-kids-february-2023,next_week
A Marriage: by Tom Swift,,,"1301 Shattuck Ave., Berkeley, CA",,https://www.purplecircuit.org/openings/a-marriage-by-tom-swift/,next_week
Paradise Blue,,,Aurora Theatre Company,"2081 Addison St, Berkeley, CA",https://go.evvnt.com/1509335-0?pid=6239 | https://otlcityguides.com/san-francisco-events/?_evDiscoveryPath=/event%2F1509335-paradise-blue | https://allevents.in/berkeley/paradise-blue/300036269596?ref=eventlist-cat-ongoing,next_week
Song Bath,,,"22574 Mission Blvd, Hayward, CA",,https://allevents.in/hayward/song-bath/10000525258651767,next_week
Twiddle,,,"Harding Theater, 628 Divisadero St, San Francisco, CA",,https://www.ticketweb.com/event/twiddle-the-independent-tickets/12691255 | https://festivaly.eu/en/twiddle-the-independent-san-francisco-2023 | https://www.eventticketscenter.com/twiddle-san-francisco-02-25-2023/5453913/t | https://ticketmaster.evyy.net/c/252938/271177/4272?u=https%3A%2F%2Fwww.ticketweb.com%2Fevent%2Ftwiddle-the-independent-tickets%2F12691255 | http://theindependentsf.com/event/12691255/twiddle/,next_week
Sander van Doorn,,,Halcyon SF,"314 11th St, San Francisco, CA",https://ra.co/events/1644702 | https://m.facebook.com/events/603174078287986/ | https://dice.fm/event/5xb88-sander-van-doorn-24th-feb-halcyon-sf-san-francisco-tickets | https://dothebay.com/events/2023/2/24/sander-van-doorn-tickets | https://app.discotech.me/events/37336530-sander-van-doorn-at-halcyon,next_week
Mark Morris Dance Group: The Look of Love,,,Cal Performances,"101 Zellerbach Hall, Berkeley, CA",https://www.cheaptickets.com/events/tickets/mark-morris-dance-group-the-look-of-love-5162185 | https://www.ticketsmarter.com/e/mark-morris-dance-group-the-look-of-love-tickets-berkeley-2-19-2023-zellerbach-hall/5162185 | https://frontrowtickets.com/tickets/Zellerbach-Hall/t5162185/Mark-Morris-Dance-Group-The-Look-of-Love-tickets.aspx | https://www.meetandgreetticket.com/Events/5162185/Mark-Morris-Dance-Group-The-Look-of-Love-Tickets | https://dancersgroup.org/calendar/mark-morris-dance-group-the-look-of-love/2023-02-19/,next_week
Love Makes the World Go Round at BATS Improv,,,BATS Improv Theatre,"Landmark Building B, San Francisco, CA",https://www.broadwayworld.com/san-francisco/regional/Love-Makes-the-World-Go-Round-3727802,next_week
Disney's Beauty And The Beast at Sunnyvale Community Players,,,Sunnyvale Community Players,"550 E Remington Dr, Sunnyvale, CA",https://www.broadwayworld.com/los-angeles/regional/Disney-s-Beauty-And-The-Beast-2983035,next_week
